,offering_price,stock_market,company_size,sales,profit_before_tax,income,capital,offering_number,par_value,old_sales_ratio,general_competition_rate,offering_price_total,subscription_limit,ownership_ratio,institutional_ratio,subscription_margin_rate,institutional_competition_rate,obligatory,desired_offering_price,manager_rank,topic,label
199,16000,1,2,47015,10379,8164,5295,2415200,500,28.86,683.55,38643,24000,2.5,77.5,1,1427.69,61.06,2,12.0,4,1
200,35000,1,2,7089,95,62,1478,650000,500,0.0,195.53,22750,6500,0.0,80.0,1,1371.37,12.97,2,17.0,3,0
201,21000,1,2,26901,9743,7570,4654,1900000,500,0.0,1033.82,39900,30000,15.0,75.0,1,1260.0,37.12,1,7.0,4,1
202,18000,1,2,7127,-7627,-7627,1997,688000,500,27.33,1528.76,12384,5000,0.0,75.0,1,1454.47,9.58,2,2.0,2,0
203,32000,0,2,0,0,0,0,15341640,0,8.75,237.13,490932,0,0.0,80.0,1,819.76,19.31,1,3.0,1,0
204,11000,1,2,13153,4220,3650,986,2000000,100,0.0,2853.34,22000,20000,0.0,80.0,1,1504.02,18.7,2,1.0,3,1
205,16000,1,2,34760,-1452,-1452,3381,1000000,500,0.0,1357.98,16000,18000,5.0,75.0,1,1449.22,9.59,2,2.0,3,0
206,10000,1,2,1694,-5361,-5497,7922,2650000,500,0.0,1201.26,26500,13000,10.0,70.0,1,1489.9,19.9,2,1.0,4,1
207,17000,0,2,913607,40260,38483,23166,6400000,500,0.0,1147.76,108800,0,20.0,80.0,1,1167.55,20.79,2,1.0,0,1
208,16000,1,2,60015,3775,3174,4419,1300000,500,23.08,939.39,20800,13000,20.0,60.0,1,1453.12,12.64,2,9.0,3,1
209,32000,1,2,47481,-684,-430,4732,1600000,500,0.0,674.04,51200,16000,0.0,80.0,1,1010.02,1.7,1,1.0,0,0
210,14000,1,2,40340,7572,6189,927,1800000,100,0.0,1485.51,25200,9000,5.72,74.3,1,1407.53,5.73,1,2.0,3,1
211,11500,1,2,47403,44,4333,3057,1835000,500,33.24,1987.74,21103,22000,10.0,70.0,1,1431.0,17.83,1,3.0,0,1
212,19000,1,2,45058,672,744,831,832000,100,0.0,4397.67,15808,8300,10.0,70.0,1,1425.3,10.7,2,1.0,3,1
213,40000,1,2,46,-84669,-84669,6930,2000000,500,9.69,1175.1,80000,13000,7.5,72.5,1,1163.49,9.08,1,2.0,3,1
214,10000,1,2,6403,1328,1111,2727,1000000,500,0.0,1751.58,10000,6000,0.0,80.0,1,1390.29,6.68,1,2.0,2,1
215,12500,1,2,2409,-706,-706,5621,1500000,500,0.0,1557.29,18750,9000,0.0,80.0,1,1231.23,1.62,1,2.0,0,1
216,10000,1,2,3291,-11416,-11416,6684,2000000,500,0.0,1322.58,20000,12000,5.0,75.0,1,1315.61,3.88,1,4.0,3,1
217,7000,1,2,21083,3892,3479,6018,1626190,500,39.22,1353.9,11383,9500,10.0,70.0,1,1327.98,7.6,2,3.0,2,1
218,38000,1,2,149136,10754,9473,2458,1000000,500,11.0,1551.19,38000,20000,3.0,77.0,1,1318.82,6.1,1,15.0,1,0
219,5800,1,2,33736,1178,1020,5042,1630000,500,0.0,1414.15,9454,10000,0.0,80.0,1,1386.04,8.23,1,2.0,0,1
220,14000,1,2,1478,-6846,-6865,12215,2444000,1000,0.0,1502.4,34216,24400,0.0,80.0,1,1006.96,3.33,1,3.0,0,1
221,25500,1,2,811,-63845,-63811,7294,1707000,500,0.0,167.87,43529,17000,0.0,80.0,1,185.56,4.6,1,1.0,0,0
222,6500,0,2,775740,48459,33843,22028,15728791,500,66.67,1372.94,102237,0,20.0,60.0,1,1195.69,30.6,2,1.0,1,1
223,13900,1,2,4101,-5759,-5760,1320,1972323,100,0.0,341.46,27415,19600,0.0,80.0,1,494.2,2.05,1,9.0,0,0
224,15000,1,2,62181,8228,8494,616,1094873,100,15.5,1842.97,16423,20000,14.04,65.96,1,1447.07,18.19,1,8.0,3,1
225,13400,1,2,32860,7587,6572,917,2000000,100,0.0,643.85,26800,20000,0.0,80.0,1,979.94,6.15,1,3.0,0,0
226,24300,1,2,84271,4188,3474,4844,2507000,500,19.94,978.13,60920,25000,0.0,80.0,1,1141.02,3.64,1,1.0,3,0
227,17000,1,2,146148,16643,14127,5555,2900000,500,50.0,1396.1,49300,23000,0.0,80.0,1,1196.21,8.86,1,8.0,1,1
228,35000,1,2,59294,4499,4317,1822,800000,500,0.0,1802.1,28000,8000,0.0,80.0,1,1393.98,16.83,1,8.0,4,1
229,36000,1,2,32655,8374,7286,2032,800000,500,0.0,1109.19,28800,5000,5.0,75.0,1,338.91,0.41,1,2.0,0,1
230,7500,0,2,269373,23066,15385,11303,2798086,500,59.04,24.75,20986,0,20.0,60.0,1,3.66,25.4,0,4.0,3,0
231,15000,1,2,577,-44067,-44067,7742,2400000,500,0.0,566.54,36000,12000,0.0,80.0,1,64.33,0.03,0,3.0,1,1
232,26500,1,2,54719,6478,4653,5252,2340400,500,0.0,830.21,62021,23000,3.0,77.0,1,707.7,1.6,1,1.0,1,0
233,12300,0,2,380091,36980,29518,12491,5800000,500,30.0,1318.29,71340,50000,20.0,60.0,1,999.44,3.9,1,1.0,4,0
234,10000,1,2,71108,6748,5794,815,1973670,100,17.93,1660.08,19737,19700,0.0,80.0,1,1135.7,0.8,1,1.0,2,1
235,25000,1,2,58061,12729,11129,2545,1060000,500,0.0,1185.51,26500,10000,3.7,76.3,1,1336.49,23.53,1,8.0,2,0
236,13000,1,2,19835,-2158,-2411,3885,1612000,500,17.8,366.42,20956,30000,8.3,71.7,1,848.37,2.2,1,2.0,1,0
237,28000,1,2,16298,-842,-777,2697,650000,500,0.0,1266.22,18200,3800,20.0,60.0,1,1221.45,7.96,1,2.0,3,0
238,15000,1,2,4098,-13172,-13172,8358,2500000,500,0.0,41.74,37500,20000,10.0,70.0,1,159.15,0.02,1,5.0,0,0
239,20000,1,2,895,-4001,-4001,2752,500000,500,0.0,51.08,10000,6000,0.0,80.0,1,40.4,0.0,0,7.0,3,0
240,135000,0,2,587224,98492,72424,17811,7130000,500,0.0,606.97,962550,0,20.0,60.0,1,1117.25,43.85,1,1.0,4,1
241,75400,1,2,9394,-2625,-2625,1567,320000,500,0.0,13.92,24128,3200,9.1,70.9,1,30.25,23.3,1,17.0,4,0
242,54300,1,2,118882,18862,14592,2147,1282716,500,70.0,348.77,69651,12500,3.6,76.4,1,406.8,3.2,1,1.0,4,0
243,33000,1,2,42763,5956,4405,2435,600000,500,0.0,1386.85,19800,6000,15.0,65.0,1,1098.1,22.47,2,9.0,0,0
244,30000,1,2,0,-1254,-1254,3761,985160,500,0.0,96.44,29555,9500,0.0,80.0,1,94.18,11.68,1,8.0,1,0
245,30700,1,2,19073,6340,5653,2190,1200000,500,21.17,464.19,36840,12000,0.0,80.0,1,977.5,3.9,1,1.0,0,0
246,19000,1,2,37783,6453,5544,3632,2000000,500,30.0,1161.84,38000,40000,3.5,76.5,1,1210.28,4.39,1,15.0,1,0
247,25000,1,2,408,-3853,-3853,4463,1300000,500,0.0,1251.29,32500,16000,2.0,78.0,1,830.32,3.27,1,7.0,1,0
248,19000,1,2,0,-9389,-9389,1113,1400000,100,0.0,686.71,26600,14000,5.0,75.0,1,150.87,14.83,1,8.0,0,0
249,24000,1,2,322392,44237,33315,7320,16000000,100,0.0,1524.8,384000,0,9.51,70.49,1,1478.53,58.59,1,2.0,3,1
250,18300,1,2,12499,6316,5376,3751,2233000,500,39.99,1727.11,40864,22000,0.0,80.0,1,1372.51,17.1,1,1.0,0,0
251,9800,1,2,23230,4052,2916,3318,1600000,500,20.63,1149.83,15680,20000,4.5,75.5,1,894.0,7.4,1,7.0,3,0
252,20000,1,2,5141,-2256,-2256,3902,1320000,500,0.0,1176.45,26400,13200,0.0,80.0,1,1203.41,5.41,1,9.0,3,0
253,27000,1,2,0,0,0,0,3199200,0,48.0,1010.86,86378,30000,0.0,80.0,1,1114.56,1.35,1,1.0,3,0
254,13000,1,2,64097,9307,7629,9531,3797209,500,40.0,8.54,49364,18500,5.0,75.0,1,47.06,0.0,1,3.0,2,0
255,11500,1,2,37899,4101,4127,4065,1700000,500,0.0,2493.57,19550,17000,5.0,75.0,1,1269.3,4.3,1,1.0,3,0
256,9000,1,2,66136,6958,5528,5453,3243000,500,622.9,2036.0,29187,0,4.6,75.4,1,1296.86,0.0,2,1.0,3,1
257,9000,1,2,17779,2110,2031,3532,1500000,500,20.0,3039.55,13500,15000,5.0,75.0,1,1316.5,7.8,1,1.0,0,1
258,11000,1,2,125429,14944,11334,16713,7428272,500,50.0,712.13,81711,59200,0.0,80.0,1,407.01,8.01,1,4.0,1,0
259,14400,1,2,58313,4428,6194,4676,2340000,500,0.0,808.62,33696,22000,5.0,75.0,1,1168.72,8.99,1,17.0,0,0
260,15600,1,2,24715,7043,6003,839,3335000,100,74.96,176.83,52026,33000,2.9,77.1,1,61.7,1.6,1,1.0,2,0
261,46000,1,2,235344,24941,16142,3591,1200000,500,16.67,151.9,55200,8000,4.9,75.1,1,97.21,8.46,1,2.0,0,0
262,14000,1,2,3951,-287,-287,1939,800000,500,0.0,894.67,11200,8000,5.0,75.0,1,1161.09,21.36,1,12.0,3,1
263,25000,1,2,15335,135,145,2515,750000,500,0.0,953.53,18750,5000,20.0,60.0,1,528.17,5.58,1,2.0,3,0
264,10000,1,2,60918,-10721,-12175,3894,1847000,500,25.01,1621.1,18470,36000,6.4,73.6,1,1283.73,4.97,2,2.0,4,1
265,5000,0,2,0,0,0,300,23700000,1000,0.0,26.86,118500,3800000,0.0,50.0,1,87.09,8.7,1,3.0,4,0
266,21600,1,2,67358,9908,7578,3440,1367917,500,0.0,1582.52,29547,10800,0.0,80.0,1,1090.8,10.46,1,4.0,2,1
267,11000,1,2,21214,-2621,-2623,0,4200000,0,0.0,4.42,46200,84000,0.0,80.0,1,69.46,0.0,1,6.0,0,0
268,16000,1,2,48854,4348,3189,4030,1300000,500,0.0,955.01,20800,8000,0.0,80.0,1,1272.9,14.51,1,2.0,4,1
269,15900,1,2,51732,11023,8661,1550,1600000,200,37.85,1082.03,25440,6400,20.0,60.0,1,1033.41,17.36,1,3.0,3,1
270,49000,0,2,1069,-142139,-142139,39156,19578310,500,32.0,323.03,959337,72076,20.0,60.0,1,835.66,81.15,1,2.0,1,1
271,6800,1,2,39075,2505,1952,4484,1400000,500,0.0,888.01,9520,11200,20.0,60.0,1,1056.8,19.39,2,4.0,0,1
272,22700,1,2,267,-5649,-5649,2696,1000000,500,0.0,12.35,22700,10000,0.0,80.0,1,77.03,0.0,1,1.0,0,0
273,7800,1,2,40933,9466,7172,4427,2197000,500,0.0,1552.16,17137,20000,20.0,60.0,1,1255.9,24.5,1,1.0,4,1
274,17000,1,2,29,-40095,-40095,5870,1800000,500,0.0,814.91,30600,30000,0.0,80.0,1,1032.17,7.7,1,2.0,3,0
275,14900,1,2,19200,3638,3417,2709,1354786,500,0.0,669.22,20186,10800,0.0,80.0,1,926.11,6.82,1,4.0,1,0
276,5400,1,2,259266,11671,8574,10767,7550000,500,0.0,32.65,40770,75000,0.7,79.3,1,307.5,8.78,1,10.0,4,0
277,8500,1,2,34711,7261,6038,6413,3689320,500,0.0,864.8,31359,36000,19.9,60.1,1,1270.7,7.55,2,5.0,3,0
278,7500,1,2,368194,7261,5857,19111,2000000,500,0.0,942.7,15000,20000,20.0,60.0,1,1119.0,10.5,1,5.0,4,0
279,11000,1,2,229357,29481,28114,28924,11000000,500,0.0,3.48,121000,130000,3.97,76.03,1,1077.88,6.72,2,6.0,1,0
280,10000,1,2,28937,-9988,-9409,5254,1572330,500,16.43,256.68,15723,12400,2.0,78.0,1,120.75,2.55,0,4.0,2,0
281,7200,1,2,31438,16,-2377,17250,4100000,500,0.0,800.07,29520,0,13.4,66.6,1,426.0,6.3,1,1.0,0,0
282,3100,1,2,4854,-1449,-1449,10182,3500000,500,0.0,881.6,10850,23000,0.0,80.0,1,1228.4,5.21,1,2.0,0,0
283,12000,1,2,16549,1821,1505,2146,850000,500,0.0,1076.62,10200,17000,0.0,80.0,1,1105.93,6.95,2,11.0,3,0
284,7000,1,2,38120,1758,2549,4654,1000000,500,0.0,1147.7,7000,10000,0.0,80.0,1,997.33,2.47,1,1.0,4,0
285,40000,1,2,3924,-3135,-3135,1683,430000,500,0.0,638.63,17200,2500,0.0,80.0,1,51.11,0.0,0,2.0,1,0
286,13000,1,2,19270,4296,3742,1732,700000,500,0.0,1397.97,9100,7000,0.0,80.0,1,1288.0,22.46,1,2.0,1,1
287,60000,1,2,0,-40733,-40733,3112,700000,500,0.0,33.52,42000,9800,1.4,78.6,1,58.85,0.06,0,5.0,3,0
288,40000,1,2,0,-37578,-37578,5048,1511000,500,0.0,18.84,60440,15000,2.6,77.4,1,86.41,13.83,1,3.0,1,0
289,12000,1,2,287,-3747,-3747,6577,1600000,500,0.0,123.2,19200,16000,0.0,80.0,1,75.61,1.32,0,17.0,3,0
290,9000,1,2,363,-6196,-6277,1489,2000000,100,0.0,8.49,18000,13000,0.0,80.0,1,69.81,0.0,0,2.0,3,0
291,4500,1,2,24394,9453,7318,1765,5000000,100,0.0,618.52,22500,50000,20.0,60.0,1,1024.98,2.53,1,17.0,0,0
292,13000,1,2,8004,-7301,-7381,2911,600000,500,0.0,92.69,7800,4000,0.0,80.0,1,24.76,0.0,0,2.0,0,0
293,5000,0,2,0,0,0,9330,13760000,500,0.0,317.62,68800,0,0.0,29.1,1,711.65,43.2,1,2.0,4,0
294,18000,1,2,189670,6714,4874,2545,2545490,100,9.09,4.13,45819,13200,0.0,80.0,1,37.77,6.04,0,3.0,3,0
295,20000,1,2,36308,4340,3747,7,500000,100,0.0,22.31,10000,5000,5.0,75.0,1,699.46,0.59,1,9.0,1,0
296,6000,0,2,313342,5135,4469,4200,2100000,500,0.0,580.5,12600,12000,20.0,60.0,1,862.63,0.0,1,2.0,1,0
297,12000,1,2,1129,-13752,-13752,11594,2500000,500,0.0,5.3,30000,25000,0.0,80.0,1,37.3,0.0,0,3.0,1,0
298,8400,1,2,50364,4281,3232,4730,2380000,500,39.92,699.67,19992,15000,14.0,66.0,1,1246.86,4.65,1,2.0,4,0
299,10000,1,2,165962,7996,5507,31940,1600000,5000,0.0,231.0,16000,16000,20.0,60.0,1,945.66,2.25,1,12.0,0,0
300,4200,1,2,107437,4175,3933,1425,3600000,100,33.33,1037.0,15120,36000,0.0,80.0,1,1195.37,0.0,1,1.0,3,0
301,18000,0,2,347623,13654,18614,56000,4000000,5000,0.0,126.68,72000,12000,20.0,60.0,1,26.63,3.07,0,2.0,4,0
302,38600,1,2,68630,4924,3531,1647,820000,500,0.0,512.93,31652,4000,7.07,72.93,1,946.62,13.56,1,4.0,1,0
303,21000,1,2,11208,-15727,-15752,4064,960000,500,0.0,590.02,20160,5000,20.0,60.0,1,12.41,0.0,0,2.0,0,0
304,12250,0,2,1128925,42204,41242,551151,32861424,5000,75.16,16.84,402552,95200,20.0,60.0,1,23.61,4.24,1,2.0,2,0
305,20000,1,2,9725,-3633,-3657,4095,1600000,500,0.0,813.16,32000,30000,5.0,75.0,1,202.06,0.0,0,15.0,1,0
306,26000,1,2,228237,18616,18159,11411,5050000,500,8.71,321.09,131300,50500,5.0,75.0,1,1078.5,15.8,1,17.0,1,0
307,5200,0,2,212696,13706,10716,26782,8800000,1000,0.0,665.41,45760,58000,20.0,60.0,1,768.58,5.1,1,2.0,1,0
308,10600,1,2,13383,-533,-533,2319,930000,500,0.0,573.16,9858,18000,5.83,74.17,1,576.27,1.88,1,11.0,3,0
309,12050,1,2,22771,1230,1525,543,1125000,100,0.0,1164.16,13556,11200,11.1,68.9,1,1240.9,11.9,1,1.0,3,1
310,5000,0,2,2003,1518,1518,85984,85984442,500,0.0,63.28,429922,0,0.0,65.0,1,358.06,44.07,1,2.0,4,0
311,70000,0,2,621764,58196,43609,7103,3020860,500,27.27,0.63,211460,15680,0.0,80.0,1,45.68,13.73,0,3.0,0,0
312,9000,1,2,9969,-2348,-2189,3146,910000,500,0.0,1067.0,8190,9100,0.0,80.0,1,924.83,2.7,1,1.0,4,0
313,11000,1,2,51107,1113,1698,2931,875472,500,0.0,1104.68,9630,8500,10.0,70.0,1,1144.3,5.5,1,1.0,4,0
314,8200,1,2,8545,760,648,3712,1110000,500,0.0,910.32,9102,11000,0.0,80.0,1,425.8,3.8,1,1.0,0,0
315,14000,1,2,19833,6282,4815,3964,1811250,500,13.04,674.04,25358,18000,0.0,80.0,1,1035.53,7.05,1,9.0,0,0
316,14000,1,2,21764,6643,6250,5089,2023550,500,0.0,2.07,28330,20000,11.9,68.1,1,330.36,1.5,1,1.0,4,0
317,43000,1,2,28033,3324,4096,2107,897188,500,20.0,653.96,38579,5742,0.0,80.0,1,810.88,9.5,1,4.0,3,0
318,11300,1,2,53883,7301,5678,8876,4500000,500,0.0,657.66,50850,45000,15.0,65.0,1,657.93,4.49,1,8.0,3,0
319,20000,1,2,488,-23697,-27825,6937,800000,500,0.0,419.4,16000,4800,0.0,80.0,1,11.07,0.4,0,1.0,1,0
320,6000,1,2,9811,306,661,4717,1600000,500,0.0,770.88,9600,30000,0.0,80.0,1,51.68,0.0,0,2.0,4,0
321,15100,1,2,39627,4868,4165,2010,700000,500,0.0,728.28,10570,4000,0.0,80.0,1,1117.61,8.77,1,2.0,4,0
322,2000,1,2,0,0,0,385,3250000,100,0.0,265.0,6500,65000,0.0,80.0,0,540.2,0.0,1,17.0,2,0
323,8000,1,2,21745,4310,3562,3628,1550000,500,0.0,1.59,12400,20000,2.8,77.2,1,96.6,0.0,0,7.0,0,0
324,16000,1,2,7186,859,859,4560,456000,1000,0.0,2.58,7296,4500,5.0,75.0,1,39.3,0.0,0,5.0,2,0
325,4900,1,2,46873,3994,3235,814,2000000,100,32.0,786.16,9800,13000,10.0,70.0,1,1116.32,13.68,1,2.0,4,1
326,20000,1,2,47565,7741,6779,2811,1000000,500,0.0,779.56,20000,15000,20.0,60.0,1,1013.19,10.27,1,2.0,0,0
327,10000,1,2,42151,2936,2213,2324,700000,500,0.0,700.96,7000,12000,10.0,70.0,1,863.94,5.85,1,2.0,2,0
328,34500,1,2,76832,10513,10339,4500,2000000,500,0.0,0.48,69000,20000,0.0,80.0,1,163.54,0.9,1,1.0,4,0
329,19000,1,2,70930,23736,18783,9188,4061847,500,20.7,1.96,77175,32400,6.78,73.22,1,348.63,7.17,1,4.0,0,0
330,27000,1,2,18081,445,3571,1496,864000,500,23.37,707.26,23328,5000,0.0,80.0,1,1124.05,13.14,1,2.0,1,0
331,6000,1,2,16434,2561,2130,1590,1784500,200,20.31,1019.62,10707,17500,0.0,80.0,1,1087.6,0.0,2,1.0,3,1
332,35000,1,2,176797,35648,28640,2812,1000000,500,0.0,1.2,35000,14000,5.0,75.0,1,10.71,0.0,0,7.0,0,0
333,12500,1,2,54327,5234,4294,2431,1382000,500,29.96,532.83,17275,13500,15.0,65.0,1,1082.15,18.18,1,12.0,2,0
334,5200,1,2,51026,3779,3119,4162,2150000,500,20.93,1268.53,11180,40000,5.0,75.0,1,1103.1,15.6,1,6.0,4,0
335,14300,1,1,46446,1410,2320,4659,1870000,500,0.0,131.51,26741,14960,0.0,80.0,1,614.25,3.56,1,4.0,4,0
336,26000,1,2,3505,-3745,-3761,2584,1473486,500,32.13,710.71,38311,9000,0.0,80.0,1,1133.0,22.0,2,2.0,2,0
337,55000,1,2,57164,15027,11995,4633,1447000,500,35.94,309.6,79585,0,0.0,80.0,1,1122.0,14.8,2,2.0,2,0
338,15900,1,2,86608,8357,7108,6352,1450000,500,0.0,5.7,23055,0,7.0,73.0,1,124.73,1.34,1,3.0,2,0
339,190000,1,2,151070,25091,20776,941,640000,500,96.9,0.51,121600,4200,0.0,80.0,1,5.75,0.0,0,2.0,4,0
340,22500,1,2,30330,10185,8713,5156,3921600,500,47.37,552.22,88236,31200,2.5,77.5,1,866.03,13.72,1,4.0,0,0
341,30000,1,2,300,-31123,-31123,5440,2180000,500,0.0,663.03,65400,15000,3.9,76.1,1,856.41,35.1,2,1.0,1,0
342,12000,1,2,84152,8533,6356,3298,2362500,500,71.43,3.4,28350,18900,3.0,77.0,1,32.53,3.86,0,4.0,0,0
343,23000,1,2,4554,-87,-30,1815,700000,500,0.0,1116.34,16100,7000,1.0,79.0,1,621.48,2.29,1,8.0,0,0
344,12000,1,2,3440,-2097,-20960,6611,1500000,500,0.0,1.48,18000,10000,10.0,70.0,1,75.21,3.15,1,2.0,0,0
345,4500,1,2,9866,4487,3336,7805,4000000,500,0.0,850.46,18000,32000,0.0,80.0,1,865.66,27.8,2,4.0,0,0
346,40400,1,0,0,0,0,0,4200000,0,0.0,185.17,169680,0,0.0,80.0,1,317.3,11.59,1,1.0,3,0
347,9900,1,2,111297,-5251,-5238,8248,4128000,500,20.01,22.13,40867,40000,5.0,75.0,1,164.22,3.05,1,3.0,1,0
348,48000,0,2,1473376,55180,0,10500,3510000,500,90.1,345.24,168480,15160,20.0,60.0,1,797.36,57.79,2,1.0,3,0
349,27000,1,2,454,-2113,-2113,9993,4000000,500,0.0,13.1,108000,50000,3.0,77.0,1,372.0,22.8,2,7.0,0,0
350,12300,1,2,55374,4367,3606,3193,1300000,500,0.0,1272.11,15990,13000,11.5,68.5,1,1108.03,40.25,1,1.0,3,1
351,4500,1,2,54949,6760,6305,30667,4500000,1000,0.0,1021.77,20250,0,4.4,75.6,1,441.4,3.7,1,5.0,0,0
352,13000,0,2,527609,14235,9607,2758,4545546,100,46.48,562.7,59092,36300,20.0,60.0,1,395.96,0.8,1,4.0,1,0
353,48000,1,2,289870,15226,15159,9925,3000000,500,0.0,273.78,144000,27000,20.0,60.0,1,988.49,45.04,2,8.0,0,0
354,33000,1,2,0,-5408,-5408,4105,1200000,500,0.0,818.83,39600,12000,0.8,79.2,1,778.77,10.49,2,3.0,1,0
355,40000,1,2,87606,16690,14822,5000,2500000,500,20.0,426.09,100000,25000,10.0,70.0,1,891.1,15.8,1,8.0,2,0
356,18000,1,2,180,-3012,-3012,2484,500000,500,0.0,463.37,9000,5000,0.0,80.0,1,154.44,2.83,0,9.0,1,0
357,20000,1,2,83822,12879,10436,2382,1000000,500,26.44,1025.2,20000,0,13.0,67.0,1,978.43,12.42,2,2.0,2,0
358,26000,1,2,77086,4618,3679,3381,970000,500,0.0,947.13,25220,0,1.5,78.5,1,614.0,6.8,1,8.0,3,0
359,3600,0,2,561657,37120,28464,52070,5207000,1000,60.25,36.5,18745,0,20.0,60.0,1,23.89,0.4,1,1.0,4,0
360,18000,1,2,13664,2902,2425,2045,410001,500,0.0,159.97,7380,7800,4.7,75.3,1,74.62,0.0,0,2.0,0,1
361,50000,1,2,133,-9593,-9593,3631,727000,500,0.0,322.96,36350,5816,6.0,74.0,1,597.2,18.63,1,4.0,3,0
362,7400,1,2,117043,6189,4611,4038,2019400,500,0.0,780.32,14944,16000,2.74,77.26,1,771.42,3.5,1,4.0,1,0
363,11000,1,2,12989,498,499,4399,2199515,500,0.0,6.84,24195,0,0.0,80.0,1,177.33,1.13,1,3.0,4,0
364,15000,1,2,71,-74734,-74734,22293,6000000,500,0.0,0.78,90000,120000,0.0,80.0,1,60.08,10.99,1,2.0,3,0
365,6100,1,2,138330,4565,4443,7381,5120000,500,50.0,930.39,31232,51000,6.0,74.0,1,749.57,13.35,1,1.0,4,0
366,10000,1,2,3136,-3041,-3041,2366,500000,500,0.0,24.8,5000,5000,0.0,80.0,1,14.69,27.2,0,1.0,0,0
367,14500,1,2,60383,2956,2096,4516,2262000,500,19.98,0.19,32799,22000,13.6,66.4,1,28.68,0.0,1,1.0,0,0
368,26000,1,2,14063,1440,1177,2412,1206277,500,0.0,791.16,31363,24000,3.0,77.0,1,765.22,11.39,2,14.0,4,0
369,3000,1,2,206580,8175,6502,5442,2800000,500,0.0,11.12,8400,28000,10.0,70.0,1,299.23,0.0,1,12.0,1,1
370,4200,1,2,84224,4320,2783,1455,4000000,100,0.0,0.35,16800,40000,3.0,77.0,1,20.66,0.0,1,16.0,0,0
371,35000,1,2,31115,5560,5735,3993,1600000,500,0.0,3.3,56000,0,0.0,80.0,1,24.0,0.0,0,1.0,3,0
372,2000,1,2,82064,22031,16388,0,10200000,0,0.0,0.71,20400,200000,0.0,80.0,1,131.15,0.0,1,14.0,4,0
373,3700,1,2,14214,10805,8543,4117,3088000,200,0.0,858.4,11426,30000,20.0,60.0,1,822.09,6.14,1,9.0,2,0
374,4500,1,2,22541,1537,2051,13728,7000000,500,50.0,883.39,31500,70000,4.9,75.1,1,472.57,0.42,1,8.0,0,0
375,16000,1,2,70378,4657,7308,2699,800000,500,0.0,177.86,12800,10000,5.0,75.0,1,56.9,0.0,1,7.0,4,0
376,18000,1,2,406,-4058,-4058,4059,1200000,500,0.0,500.35,21600,16000,0.0,80.0,1,101.9,1.0,1,7.0,0,0
377,11000,1,2,7288,160,160,5937,1800000,500,0.0,400.8,19800,30000,0.0,80.0,1,338.01,0.89,1,2.0,0,0
378,15000,0,2,264919,25127,19397,5550,3300000,500,66.67,1.21,49500,33000,20.0,60.0,1,7.04,0.0,0,5.0,3,0
379,6500,1,2,49324,3937,4132,5662,1500000,500,0.0,832.96,9750,30000,20.0,60.0,1,785.43,1.05,1,2.0,0,0
380,17000,1,2,850,-2149,-2149,2816,1200000,500,0.0,705.49,20400,16000,4.0,76.0,1,608.85,0.7,1,7.0,1,0
381,60000,1,1,209,-6483,-6483,3402,800000,500,0.0,322.78,48000,7000,2.63,77.67,1,764.16,18.81,2,3.0,3,0
382,1500,1,2,69732,16113,13044,59357,24400000,500,50.0,63.76,36600,170000,1.7,78.3,1,40.55,0.0,0,1.0,0,0
383,6000,1,2,33757,92,-563,3800,1800000,500,35.56,975.69,10800,24000,2.2,77.8,1,256.3,0.0,1,7.0,4,0
384,10100,1,2,30472,2711,2225,1330,397000,500,0.0,665.04,4010,3500,0.0,80.0,1,771.73,3.86,1,9.0,2,1
385,19000,1,2,80854,10172,8567,4501,960000,500,0.0,631.42,18240,19200,20.0,60.0,1,48.64,18.99,1,4.0,1,0
386,25000,1,2,2774,-15014,-15008,3806,1140000,500,0.0,808.45,28500,20000,7.32,72.68,1,698.98,16.8,1,15.0,1,0
387,31000,1,2,13165,4596,3760,1616,820000,500,26.83,837.58,25420,5000,0.0,80.0,1,995.4,45.41,2,2.0,0,0
388,10000,1,2,21284,4419,3975,2313,1450000,500,30.0,326.67,14500,14000,1.0,79.0,1,66.32,0.03,0,8.0,0,0
389,24000,1,2,17901,4613,3753,3617,1000000,500,0.0,985.59,24000,15000,10.0,70.0,1,937.08,17.27,2,2.0,3,0
390,10000,1,2,13857,-1567,-1567,7108,2945890,500,25.32,463.49,29459,23200,6.8,73.2,1,94.57,11.6,1,4.0,0,0
391,14000,1,2,17914,1808,1781,5625,1700000,500,0.0,1043.92,23800,0,15.0,65.0,1,958.6,39.8,2,1.0,4,1
392,16500,1,2,20295,3233,2789,2872,1890000,500,33.33,857.78,31185,30000,3.0,77.0,1,942.85,40.5,2,2.0,2,1
393,8500,1,2,13755,7177,5512,47400,2500000,5000,24.0,64.89,21250,25000,0.0,80.0,1,63.17,0.0,0,12.0,0,0
394,24000,1,2,34826,4334,3922,3403,1555810,500,13.04,914.05,37339,0,3.0,77.0,1,791.08,16.5,2,1.0,0,0
395,26000,0,2,139331,30968,24310,8100,4081460,500,0.0,147.5,106118,40500,20.0,60.0,1,101.5,0.1,1,1.0,3,0
396,30000,1,2,277417,45112,34158,11715,3516000,1000,50.0,0.53,105480,31000,10.5,69.5,1,7.89,0.0,0,5.0,2,0
397,11000,1,2,23053,2886,2459,2826,800000,500,0.0,514.16,8800,8000,12.5,67.5,1,946.89,4.22,2,9.0,0,0
